ecephys_unit_id,receptive field area (degrees),region,layer,spiking class,citation,dataset
951809460,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951809470,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951809478,300.0,DG,,FS,siegle_survey_2019,Siegle2019
951809485,400.0,APN,,FS,siegle_survey_2019,Siegle2019
951809496,500.0,APN,,RS,siegle_survey_2019,Siegle2019
951809502,500.0,grey,,FS,siegle_survey_2019,Siegle2019
951809507,400.0,APN,,FS,siegle_survey_2019,Siegle2019
951809528,200.0,APN,,FS,siegle_survey_2019,Siegle2019
951809540,900.0,APN,,FS,siegle_survey_2019,Siegle2019
951809582,200.0,DG,,FS,siegle_survey_2019,Siegle2019
951809586,1200.0,MB,,RS,siegle_survey_2019,Siegle2019
951809599,1100.0,MB,,FS,siegle_survey_2019,Siegle2019
951809591,1400.0,DG,,FS,siegle_survey_2019,Siegle2019
951809610,100.0,MB,,FS,siegle_survey_2019,Siegle2019
951809628,300.0,DG,,RS,siegle_survey_2019,Siegle2019
951809640,400.0,MB,,FS,siegle_survey_2019,Siegle2019
951809648,400.0,MB,,FS,siegle_survey_2019,Siegle2019
951812103,200.0,MB,,FS,siegle_survey_2019,Siegle2019
951809704,300.0,SCig,,FS,siegle_survey_2019,Siegle2019
951809714,800.0,SCig,,FS,siegle_survey_2019,Siegle2019
951809766,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809767,1100.0,SUB,,FS,siegle_survey_2019,Siegle2019
951809799,900.0,CA1,,FS,siegle_survey_2019,Siegle2019
951809833,900.0,SUB,,FS,siegle_survey_2019,Siegle2019
951809850,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809865,600.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809879,200.0,SUB,,RS,siegle_survey_2019,Siegle2019
951809888,700.0,SUB,,RS,siegle_survey_2019,Siegle2019
951809900,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951809908,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809932,600.0,SUB,L3,RS,siegle_survey_2019,Siegle2019
951809956,300.0,SUB,L3,FS,siegle_survey_2019,Siegle2019
951809969,700.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809974,0.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809979,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809987,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951809995,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951810055,800.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810129,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810253,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810093,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810132,0.0,grey,,RS,siegle_survey_2019,Siegle2019
951810182,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951812277,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951810140,100.0,SUB,,FS,siegle_survey_2019,Siegle2019
951810151,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810172,200.0,CA1,,FS,siegle_survey_2019,Siegle2019
951810185,100.0,CA1,,FS,siegle_survey_2019,Siegle2019
951810191,300.0,SUB,,FS,siegle_survey_2019,Siegle2019
951810202,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951810221,1600.0,grey,,RS,siegle_survey_2019,Siegle2019
951810220,600.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810247,1000.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810262,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951810268,2400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810275,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951812216,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951812226,0.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810293,0.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810312,900.0,grey,,RS,siegle_survey_2019,Siegle2019
951810324,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951810335,1700.0,grey,,RS,siegle_survey_2019,Siegle2019
951810314,400.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951810338,100.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951810349,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810360,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951810385,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951810403,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951810431,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951810441,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951810451,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951810369,1200.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951810390,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810408,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810391,200.0,CA1,,FS,siegle_survey_2019,Siegle2019
951810392,400.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951810405,900.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810413,700.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810425,500.0,VISp,L6a,FS,siegle_survey_2019,Siegle2019
951810428,500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810438,600.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810459,300.0,VISp,L6a,FS,siegle_survey_2019,Siegle2019
951810462,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951810633,700.0,grey,,RS,siegle_survey_2019,Siegle2019
951810483,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951810509,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951810545,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951810489,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810495,200.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951810517,100.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951810548,300.0,VISp,L6a,FS,siegle_survey_2019,Siegle2019
951810512,400.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951811777,700.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810516,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951812274,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810525,400.0,CA1,,FS,siegle_survey_2019,Siegle2019
951810534,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810544,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951812283,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810546,700.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810554,600.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810560,400.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810568,1600.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951811784,600.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810553,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810564,1100.0,VISp,L6a,FS,siegle_survey_2019,Siegle2019
951810572,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810580,1500.0,CA1,,RS,siegle_survey_2019,Siegle2019
951812302,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810576,200.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810587,200.0,CA1,,FS,siegle_survey_2019,Siegle2019
951810622,300.0,CA1,,RS,siegle_survey_2019,Siegle2019
951810625,400.0,VISl,L6a,FS,siegle_survey_2019,Siegle2019
951810647,100.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810660,600.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810670,700.0,grey,,RS,siegle_survey_2019,Siegle2019
951810685,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951810700,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951812346,400.0,grey,,RS,siegle_survey_2019,Siegle2019
951810681,600.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810714,800.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951810724,400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810729,300.0,grey,,RS,siegle_survey_2019,Siegle2019
951810732,600.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810747,600.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951810780,1400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810785,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951810787,600.0,VISl,L5,FS,siegle_survey_2019,Siegle2019
951810800,300.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810810,1000.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810817,900.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810821,600.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810906,200.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810851,700.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810855,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810862,400.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810863,200.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810867,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951810870,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810877,800.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810885,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810894,1000.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810907,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810878,600.0,grey,,RS,siegle_survey_2019,Siegle2019
951810899,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951810901,1300.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810916,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810925,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810931,600.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810997,200.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810946,3500.0,VISl,L6a,RS,siegle_survey_2019,Siegle2019
951810947,300.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810949,800.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810960,1500.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951810976,300.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951810983,400.0,VISl,L6a,FS,siegle_survey_2019,Siegle2019
951811000,,VISam,,FS,siegle_survey_2019,Siegle2019
951811003,300.0,VISp,L5,RS,siegle_survey_2019,Siegle2019
951811006,1900.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811015,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811026,1000.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812345,3900.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811011,300.0,VISp,L5,FS,siegle_survey_2019,Siegle2019
951811019,200.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811033,900.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811034,400.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811040,100.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811797,600.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811045,100.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811047,200.0,VISl,L4,FS,siegle_survey_2019,Siegle2019
951811089,200.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811060,200.0,VISl,L4,FS,siegle_survey_2019,Siegle2019
951811061,800.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811082,800.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951812284,300.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811065,200.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812528,0.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811075,900.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811093,700.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811105,2500.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811126,1100.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812604,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811141,700.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811152,800.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811155,400.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811165,700.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811186,300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811193,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811203,1600.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812394,1400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811217,1200.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951811227,600.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811218,1300.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811221,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811240,900.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811243,400.0,VISl,L3,RS,siegle_survey_2019,Siegle2019
951811267,300.0,VISl,L3,RS,siegle_survey_2019,Siegle2019
951811269,300.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811282,2100.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811292,100.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811295,400.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951811306,200.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811302,800.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811304,1100.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811313,2300.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811334,1400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811321,1800.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951811322,400.0,VISl,L3,RS,siegle_survey_2019,Siegle2019
951811342,700.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812405,1700.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811367,200.0,VISl,L3,RS,siegle_survey_2019,Siegle2019
951811368,1100.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811379,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811389,1300.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811400,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811418,1200.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812414,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811392,2000.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811411,500.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811399,300.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811426,400.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951811440,400.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811422,1900.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811484,600.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811495,1700.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811537,900.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811428,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811445,700.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811453,900.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812606,1200.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811454,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811462,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811480,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811489,700.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812424,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811494,400.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811504,400.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951811514,200.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811497,300.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811515,600.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811535,400.0,VISp,L4,FS,siegle_survey_2019,Siegle2019
951811546,600.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951811549,600.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811556,1200.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811566,700.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811558,200.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951811578,600.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951811564,700.0,IGL,,RS,siegle_survey_2019,Siegle2019
951811589,900.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811610,1200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812376,300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811590,300.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811611,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811625,1000.0,VISl,L5,FS,siegle_survey_2019,Siegle2019
951811636,400.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812452,700.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951811642,0.0,DG,,RS,siegle_survey_2019,Siegle2019
951811643,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811646,400.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951811666,200.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811674,600.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811675,200.0,CA1,,RS,siegle_survey_2019,Siegle2019
951811685,700.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811699,100.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811709,300.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811728,100.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811717,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811732,600.0,VISam,,FS,siegle_survey_2019,Siegle2019
951812385,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811778,1000.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951811789,800.0,VISp,L3,FS,siegle_survey_2019,Siegle2019
951811792,400.0,VISl,L4,RS,siegle_survey_2019,Siegle2019
951811807,700.0,VISam,,FS,siegle_survey_2019,Siegle2019
951811859,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811870,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812408,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811873,800.0,VISl,L3,FS,siegle_survey_2019,Siegle2019
951811880,300.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811891,600.0,VISam,,FS,siegle_survey_2019,Siegle2019
951812613,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811902,500.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812418,700.0,VISam,,RS,siegle_survey_2019,Siegle2019
951811973,100.0,CA1,,RS,siegle_survey_2019,Siegle2019
951811994,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812553,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812015,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812464,800.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812577,800.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812054,500.0,VISam,,FS,siegle_survey_2019,Siegle2019
951812063,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812080,1900.0,VISam,,FS,siegle_survey_2019,Siegle2019
951812086,1700.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812115,1100.0,grey,,FS,siegle_survey_2019,Siegle2019
951812116,0.0,DG,,RS,siegle_survey_2019,Siegle2019
951812125,200.0,DG,,RS,siegle_survey_2019,Siegle2019
951812137,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951812153,800.0,grey,,RS,siegle_survey_2019,Siegle2019
951812166,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812173,900.0,grey,,RS,siegle_survey_2019,Siegle2019
951812182,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951812142,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951812188,1200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812196,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812244,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951812268,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812197,0.0,CA1,,RS,siegle_survey_2019,Siegle2019
951812204,1400.0,grey,,FS,siegle_survey_2019,Siegle2019
951812223,1900.0,grey,,RS,siegle_survey_2019,Siegle2019
951812285,1200.0,grey,,FS,siegle_survey_2019,Siegle2019
951816566,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812218,500.0,VISp,L6a,RS,siegle_survey_2019,Siegle2019
951812246,400.0,CA1,,RS,siegle_survey_2019,Siegle2019
951812296,400.0,VISp,L4,RS,siegle_survey_2019,Siegle2019
951812306,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812315,800.0,grey,,FS,siegle_survey_2019,Siegle2019
951812324,500.0,grey,,FS,siegle_survey_2019,Siegle2019
951812331,500.0,grey,,FS,siegle_survey_2019,Siegle2019
951812337,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812344,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812352,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812326,400.0,VISp,L3,RS,siegle_survey_2019,Siegle2019
951812366,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951812383,1100.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812390,400.0,grey,,FS,siegle_survey_2019,Siegle2019
951812395,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812409,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812423,1000.0,grey,,FS,siegle_survey_2019,Siegle2019
951812432,900.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812443,500.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812436,2900.0,grey,,FS,siegle_survey_2019,Siegle2019
951812444,500.0,grey,,FS,siegle_survey_2019,Siegle2019
951812449,900.0,grey,,FS,siegle_survey_2019,Siegle2019
951812463,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812470,400.0,grey,,FS,siegle_survey_2019,Siegle2019
951812475,600.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812482,200.0,SCig,,FS,siegle_survey_2019,Siegle2019
951812490,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812495,400.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812505,200.0,grey,,RS,siegle_survey_2019,Siegle2019
951816584,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812513,200.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812519,1400.0,grey,,RS,siegle_survey_2019,Siegle2019
951812526,500.0,grey,,FS,siegle_survey_2019,Siegle2019
951812533,1200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812545,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812552,1300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812559,400.0,grey,,FS,siegle_survey_2019,Siegle2019
951812564,3200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812589,700.0,VISl,L5,RS,siegle_survey_2019,Siegle2019
951812590,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812614,600.0,VISl,L3,RS,siegle_survey_2019,Siegle2019
951812615,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812638,100.0,VISam,,RS,siegle_survey_2019,Siegle2019
951812644,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812678,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812688,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951812692,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951812703,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812713,800.0,grey,,FS,siegle_survey_2019,Siegle2019
951812719,700.0,grey,,FS,siegle_survey_2019,Siegle2019
951812787,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812715,0.0,DG,,FS,siegle_survey_2019,Siegle2019
951812764,200.0,DG,,RS,siegle_survey_2019,Siegle2019
951814469,300.0,DG,,RS,siegle_survey_2019,Siegle2019
951812724,500.0,MRN,,FS,siegle_survey_2019,Siegle2019
951812729,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812759,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812822,1200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812733,2800.0,grey,,RS,siegle_survey_2019,Siegle2019
951812824,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951812742,300.0,DG,,FS,siegle_survey_2019,Siegle2019
951812745,1700.0,MRN,,FS,siegle_survey_2019,Siegle2019
951812753,100.0,DG,,RS,siegle_survey_2019,Siegle2019
951812754,400.0,grey,,FS,siegle_survey_2019,Siegle2019
951812786,1100.0,grey,,RS,siegle_survey_2019,Siegle2019
951813053,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951812765,200.0,MRN,,FS,siegle_survey_2019,Siegle2019
951812766,100.0,grey,,FS,siegle_survey_2019,Siegle2019
951812773,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812785,1800.0,MRN,,FS,siegle_survey_2019,Siegle2019
951812794,300.0,grey,,FS,siegle_survey_2019,Siegle2019
951812801,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951812795,1100.0,DG,,FS,siegle_survey_2019,Siegle2019
951812811,600.0,MRN,,FS,siegle_survey_2019,Siegle2019
951812815,200.0,grey,,FS,siegle_survey_2019,Siegle2019
951816603,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812827,600.0,grey,,FS,siegle_survey_2019,Siegle2019
951812829,100.0,MB,,FS,siegle_survey_2019,Siegle2019
951812833,100.0,grey,,RS,siegle_survey_2019,Siegle2019
951812839,600.0,grey,,RS,siegle_survey_2019,Siegle2019
951812960,400.0,grey,,FS,siegle_survey_2019,Siegle2019
951812966,500.0,grey,,RS,siegle_survey_2019,Siegle2019
951812974,100.0,grey,,FS,siegle_survey_2019,Siegle2019
