,region,Presynaptic synapse class,Presynaptic gene expression,Presynaptic layer,Postsynaptic synapse class,Postsynaptic gene expression,Postsynaptic layer,minimal Horizontal interesomatic distance (um),maximal Horizontal interesomatic distance (um),minimal Vertical interesomatic distance (um),maximal Vertical interesomatic distance (um),dataset,notes,connection probability,sample size
3308,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,125.0,150.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3309,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,125.0,150.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3310,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,125.0,150.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3311,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,125.0,150.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3312,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,125.0,150.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3313,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,150.0,175.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3314,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,150.0,175.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3315,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,150.0,175.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3316,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,150.0,175.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3317,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,150.0,175.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3318,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,175.0,200.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3319,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,175.0,200.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3320,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,175.0,200.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3321,VISp,INH,Pvalb,L5,EXC,Tlx3,L5,200.0,225.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3322,VISp,INH,Pvalb,L5,INH,Pvalb,L23,0.0,25.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3323,VISp,INH,Pvalb,L5,INH,Pvalb,L23,0.0,25.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3324,VISp,INH,Pvalb,L5,INH,Pvalb,L23,0.0,25.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3325,VISp,INH,Pvalb,L5,INH,Pvalb,L23,0.0,25.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3326,VISp,INH,Pvalb,L5,INH,Pvalb,L23,0.0,25.0,275.0,300.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3327,VISp,INH,Pvalb,L5,INH,Pvalb,L23,0.0,25.0,325.0,350.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3328,VISp,INH,Pvalb,L5,INH,Pvalb,L23,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,1.0,1
3329,VISp,INH,Pvalb,L5,INH,Pvalb,L23,25.0,50.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,1.0,1
3330,VISp,INH,Pvalb,L5,INH,Pvalb,L23,25.0,50.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.3333333333333333,3
3331,VISp,INH,Pvalb,L5,INH,Pvalb,L23,25.0,50.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,1.0,1
3332,VISp,INH,Pvalb,L5,INH,Pvalb,L23,25.0,50.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3333,VISp,INH,Pvalb,L5,INH,Pvalb,L23,25.0,50.0,275.0,300.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3334,VISp,INH,Pvalb,L5,INH,Pvalb,L23,25.0,50.0,325.0,350.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3335,VISp,INH,Pvalb,L5,INH,Pvalb,L23,50.0,75.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3336,VISp,INH,Pvalb,L5,INH,Pvalb,L23,50.0,75.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3337,VISp,INH,Pvalb,L5,INH,Pvalb,L23,50.0,75.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3338,VISp,INH,Pvalb,L5,INH,Pvalb,L23,50.0,75.0,225.0,250.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3339,VISp,INH,Pvalb,L5,INH,Pvalb,L23,50.0,75.0,400.0,425.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3340,VISp,INH,Pvalb,L5,INH,Pvalb,L23,75.0,100.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3341,VISp,INH,Pvalb,L5,INH,Pvalb,L23,75.0,100.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3342,VISp,INH,Pvalb,L5,INH,Pvalb,L23,75.0,100.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3343,VISp,INH,Pvalb,L5,INH,Pvalb,L23,75.0,100.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3344,VISp,INH,Pvalb,L5,INH,Pvalb,L23,75.0,100.0,375.0,400.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3345,VISp,INH,Pvalb,L5,INH,Pvalb,L23,100.0,125.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,1.0,1
3346,VISp,INH,Pvalb,L5,INH,Pvalb,L23,100.0,125.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3347,VISp,INH,Pvalb,L5,INH,Pvalb,L23,100.0,125.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3348,VISp,INH,Pvalb,L5,INH,Pvalb,L23,100.0,125.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3349,VISp,INH,Pvalb,L5,INH,Pvalb,L23,100.0,125.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3350,VISp,INH,Pvalb,L5,INH,Pvalb,L23,150.0,175.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3351,VISp,INH,Pvalb,L5,INH,Pvalb,L23,150.0,175.0,300.0,325.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3352,VISp,INH,Pvalb,L5,INH,Pvalb,L23,175.0,200.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3353,VISp,INH,Pvalb,L5,INH,Pvalb,L23,175.0,200.0,275.0,300.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3354,VISp,INH,Pvalb,L5,INH,Pvalb,L23,200.0,225.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3355,VISp,INH,Pvalb,L5,INH,Pvalb,L23,200.0,225.0,525.0,550.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3356,VISp,INH,Pvalb,L5,INH,Pvalb,L23,300.0,325.0,450.0,475.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3357,VISp,INH,Pvalb,L5,INH,Pvalb,L23,325.0,350.0,350.0,375.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3358,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3359,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.5,4
3360,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,5
3361,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.3333333333333333,9
3362,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.16666666666666666,6
3363,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3364,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3365,VISp,INH,Pvalb,L5,INH,Pvalb,L4,0.0,25.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3366,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3367,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.4,5
3368,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.25,8
3369,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.3333333333333333,3
3370,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3371,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,1.0,1
3372,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3373,VISp,INH,Pvalb,L5,INH,Pvalb,L4,25.0,50.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3374,VISp,INH,Pvalb,L5,INH,Pvalb,L4,50.0,75.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3375,VISp,INH,Pvalb,L5,INH,Pvalb,L4,50.0,75.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.375,8
3376,VISp,INH,Pvalb,L5,INH,Pvalb,L4,50.0,75.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.6666666666666666,3
3377,VISp,INH,Pvalb,L5,INH,Pvalb,L4,50.0,75.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3378,VISp,INH,Pvalb,L5,INH,Pvalb,L4,50.0,75.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3379,VISp,INH,Pvalb,L5,INH,Pvalb,L4,50.0,75.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3380,VISp,INH,Pvalb,L5,INH,Pvalb,L4,50.0,75.0,250.0,275.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3381,VISp,INH,Pvalb,L5,INH,Pvalb,L4,75.0,100.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,1.0,2
3382,VISp,INH,Pvalb,L5,INH,Pvalb,L4,75.0,100.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.42857142857142855,7
3383,VISp,INH,Pvalb,L5,INH,Pvalb,L4,75.0,100.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3384,VISp,INH,Pvalb,L5,INH,Pvalb,L4,75.0,100.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3385,VISp,INH,Pvalb,L5,INH,Pvalb,L4,75.0,100.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3386,VISp,INH,Pvalb,L5,INH,Pvalb,L4,100.0,125.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,1.0,1
3387,VISp,INH,Pvalb,L5,INH,Pvalb,L4,100.0,125.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.25,4
3388,VISp,INH,Pvalb,L5,INH,Pvalb,L4,100.0,125.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3389,VISp,INH,Pvalb,L5,INH,Pvalb,L4,100.0,125.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3390,VISp,INH,Pvalb,L5,INH,Pvalb,L4,100.0,125.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3391,VISp,INH,Pvalb,L5,INH,Pvalb,L4,100.0,125.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3392,VISp,INH,Pvalb,L5,INH,Pvalb,L4,125.0,150.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3393,VISp,INH,Pvalb,L5,INH,Pvalb,L4,125.0,150.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3394,VISp,INH,Pvalb,L5,INH,Pvalb,L4,125.0,150.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3395,VISp,INH,Pvalb,L5,INH,Pvalb,L4,150.0,175.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3396,VISp,INH,Pvalb,L5,INH,Pvalb,L4,150.0,175.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3397,VISp,INH,Pvalb,L5,INH,Pvalb,L4,150.0,175.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3398,VISp,INH,Pvalb,L5,INH,Pvalb,L4,150.0,175.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.6666666666666666,3
3399,VISp,INH,Pvalb,L5,INH,Pvalb,L4,175.0,200.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3400,VISp,INH,Pvalb,L5,INH,Pvalb,L4,175.0,200.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3401,VISp,INH,Pvalb,L5,INH,Pvalb,L4,175.0,200.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3402,VISp,INH,Pvalb,L5,INH,Pvalb,L4,200.0,225.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3403,VISp,INH,Pvalb,L5,INH,Pvalb,L4,200.0,225.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3404,VISp,INH,Pvalb,L5,INH,Pvalb,L4,225.0,250.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3405,VISp,INH,Pvalb,L5,INH,Pvalb,L4,250.0,275.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3406,VISp,INH,Pvalb,L5,INH,Pvalb,L4,275.0,300.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3407,VISp,INH,Pvalb,L5,INH,Pvalb,L5,0.0,25.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.09375,32
3408,VISp,INH,Pvalb,L5,INH,Pvalb,L5,0.0,25.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.1111111111111111,36
3409,VISp,INH,Pvalb,L5,INH,Pvalb,L5,0.0,25.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.11538461538461539,26
3410,VISp,INH,Pvalb,L5,INH,Pvalb,L5,0.0,25.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.05555555555555555,18
3411,VISp,INH,Pvalb,L5,INH,Pvalb,L5,0.0,25.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,8
3412,VISp,INH,Pvalb,L5,INH,Pvalb,L5,0.0,25.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.16666666666666666,6
3413,VISp,INH,Pvalb,L5,INH,Pvalb,L5,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3414,VISp,INH,Pvalb,L5,INH,Pvalb,L5,25.0,50.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.19230769230769232,52
3415,VISp,INH,Pvalb,L5,INH,Pvalb,L5,25.0,50.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.19444444444444445,36
3416,VISp,INH,Pvalb,L5,INH,Pvalb,L5,25.0,50.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.05,20
3417,VISp,INH,Pvalb,L5,INH,Pvalb,L5,25.0,50.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.07142857142857142,14
3418,VISp,INH,Pvalb,L5,INH,Pvalb,L5,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,14
3419,VISp,INH,Pvalb,L5,INH,Pvalb,L5,25.0,50.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3420,VISp,INH,Pvalb,L5,INH,Pvalb,L5,25.0,50.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3421,VISp,INH,Pvalb,L5,INH,Pvalb,L5,50.0,75.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.20588235294117646,34
3422,VISp,INH,Pvalb,L5,INH,Pvalb,L5,50.0,75.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.15625,32
3423,VISp,INH,Pvalb,L5,INH,Pvalb,L5,50.0,75.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.2857142857142857,14
3424,VISp,INH,Pvalb,L5,INH,Pvalb,L5,50.0,75.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.08333333333333333,12
3425,VISp,INH,Pvalb,L5,INH,Pvalb,L5,50.0,75.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3426,VISp,INH,Pvalb,L5,INH,Pvalb,L5,50.0,75.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,10
3427,VISp,INH,Pvalb,L5,INH,Pvalb,L5,50.0,75.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,6
3428,VISp,INH,Pvalb,L5,INH,Pvalb,L5,75.0,100.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.1,30
3429,VISp,INH,Pvalb,L5,INH,Pvalb,L5,75.0,100.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.21428571428571427,28
3430,VISp,INH,Pvalb,L5,INH,Pvalb,L5,75.0,100.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.16666666666666666,6
3431,VISp,INH,Pvalb,L5,INH,Pvalb,L5,75.0,100.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,16
3432,VISp,INH,Pvalb,L5,INH,Pvalb,L5,75.0,100.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3433,VISp,INH,Pvalb,L5,INH,Pvalb,L5,75.0,100.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3434,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.10714285714285714,28
3435,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.125,24
3436,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0625,16
3437,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.25,4
3438,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3439,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3440,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3441,VISp,INH,Pvalb,L5,INH,Pvalb,L5,100.0,125.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.5,2
3442,VISp,INH,Pvalb,L5,INH,Pvalb,L5,125.0,150.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.05555555555555555,18
3443,VISp,INH,Pvalb,L5,INH,Pvalb,L5,125.0,150.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,12
3444,VISp,INH,Pvalb,L5,INH,Pvalb,L5,125.0,150.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,10
3445,VISp,INH,Pvalb,L5,INH,Pvalb,L5,125.0,150.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,6
3446,VISp,INH,Pvalb,L5,INH,Pvalb,L5,125.0,150.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3447,VISp,INH,Pvalb,L5,INH,Pvalb,L5,125.0,150.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3448,VISp,INH,Pvalb,L5,INH,Pvalb,L5,125.0,150.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3449,VISp,INH,Pvalb,L5,INH,Pvalb,L5,150.0,175.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.07142857142857142,14
3450,VISp,INH,Pvalb,L5,INH,Pvalb,L5,150.0,175.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.16666666666666666,12
3451,VISp,INH,Pvalb,L5,INH,Pvalb,L5,150.0,175.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.25,4
3452,VISp,INH,Pvalb,L5,INH,Pvalb,L5,150.0,175.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3453,VISp,INH,Pvalb,L5,INH,Pvalb,L5,175.0,200.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3454,VISp,INH,Pvalb,L5,INH,Pvalb,L5,175.0,200.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,10
3455,VISp,INH,Pvalb,L5,INH,Pvalb,L5,175.0,200.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.25,4
3456,VISp,INH,Pvalb,L5,INH,Pvalb,L5,175.0,200.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3457,VISp,INH,Pvalb,L5,INH,Pvalb,L5,175.0,200.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3458,VISp,INH,Pvalb,L5,INH,Pvalb,L5,175.0,200.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,4
3459,VISp,INH,Pvalb,L5,INH,Pvalb,L5,200.0,225.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.5,2
3460,VISp,INH,Pvalb,L5,INH,Pvalb,L5,200.0,225.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3461,VISp,INH,Pvalb,L5,INH,Pvalb,L5,200.0,225.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3462,VISp,INH,Pvalb,L5,INH,Pvalb,L5,200.0,225.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3463,VISp,INH,Pvalb,L5,INH,Pvalb,L5,225.0,250.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3464,VISp,INH,Pvalb,L5,INH,Pvalb,L5,225.0,250.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3465,VISp,INH,Pvalb,L5,INH,Pvalb,L5,275.0,300.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3466,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,0.0,25.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3467,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3468,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,6
3469,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.5,2
3470,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3471,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3472,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3473,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,0.0,25.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3474,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3475,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,50.0,75.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3476,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,75.0,100.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,5
3477,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,100.0,125.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,2
3478,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,125.0,150.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3479,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,150.0,175.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
3480,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,175.0,200.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3481,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,25.0,50.0,200.0,225.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,1
3482,VISp,INH,Pvalb,L5,INH,Pvalb,L6a,50.0,75.0,25.0,50.0,AISynphys,Accessed on 2025-07-08 00:00:007,0.0,3
